CycleCount,Axial_Displacement,Axial_Force,Running_Time,Rollover_Running,Time,Ch_1_Integer_Count
CycleCount,mm,kN,sec,sec,cycles,
5,-0.0863673922140151,-8.2688212890625,46.4415702819824,46.4415702819824,4.5,
5,-0.103040612884797,-9.804763671875,46.8416328430176,46.8416366577148,4.5,
5,-0.112058827653527,-10.711384765625,47.24169921875,47.24169921875,4.5,
5,-0.114022026536986,-10.9856171875,47.6417655944824,47.6417655944824,4.5,
5,-0.110742839751765,-10.483359375,48.0418281555176,48.0418319702148,4.5,
5,-0.0997329043457285,-9.4102109375,48.44189453125,48.44189453125,4.5,
5,-0.0826487084850669,-7.70125390625,48.8419609069824,48.8419609069824,4.5,
5,-0.0617739860899746,-5.500404296875,49.2420234680176,49.2420272827148,4.5,
5,-0.0372581707779318,-2.98426953125,49.64208984375,49.64208984375,4.5,
5,-0.00899829319678247,-0.278837524414063,50.0421562194824,50.0421562194824,4.5,
6,0.0233034952543676,2.46990771484375,50.4422187805176,50.4422225952148,5,
6,0.0503198243677616,4.9481923828125,50.84228515625,50.84228515625,5,
6,0.07509152055718,7.34329638671875,51.2423515319824,51.2423515319824,5,
6,0.0992076238617301,9.1311982421875,51.6424140930176,51.6424179077148,5,
6,0.114095426397398,10.357919921875,52.04248046875,52.04248046875,5,
6,0.120827957289293,10.94538671875,52.4425468444824,52.4425468444824,5,
6,0.121225129987579,10.8333662109375,52.8426094055176,52.8426132202148,5,
6,0.111770757939667,10.0195654296875,53.24267578125,53.24267578125,5,
6,0.0972409325186163,8.5998388671875,53.6427421569824,53.6427421569824,5,
6,0.0784364819992334,6.64373486328125,54.0428047180176,54.0428085327148,5,
6,0.0529229582753032,4.27625927734375,54.44287109375,54.44287109375,5,
6,0.0238821958191693,1.61465307617187,54.8429374694824,54.8429374694824,5,
6,-0.00495914764542249,-1.09542993164063,55.2430000305176,55.2430038452148,5.5,
6,-0.0376344833057374,-3.728515625,55.64306640625,55.64306640625,5.5,
6,-0.0625828106421977,-6.166177734375,56.0431327819824,56.0431327819824,5.5,
6,-0.0834694365039468,-8.26587890625,56.4431953430176,56.4431991577148,5.5,
6,-0.103872909676284,-9.8031201171875,56.84326171875,56.84326171875,5.5,
6,-0.112714158603922,-10.7088642578125,57.2433280944824,57.2433280944824,5.5,
6,-0.114487673272379,-10.9816435546875,57.6433906555176,57.6433944702148,5.5,
6,-0.112741225166246,-10.512712890625,58.04345703125,58.04345703125,5.5,
6,-0.101066805655137,-9.38339453125,58.4435234069824,58.4435234069824,5.5,
6,-0.0829469645395875,-7.661908203125,58.8435859680176,58.8435897827148,5.5,
6,-0.0615655153524131,-5.4773388671875,59.24365234375,59.24365234375,5.5,
6,-0.037099962355569,-2.95846606445313,59.6437187194824,59.6437187194824,5.5,
6,-0.00696440156389144,-0.265720092773438,60.0437812805176,60.0437850952148,5.5,
7,0.0203376694116741,2.47322998046875,60.44384765625,60.44384765625,6,
7,0.0480152084492147,4.9626123046875,60.8439140319824,60.8439140319824,6,
7,0.0786530727054924,7.3587431640625,61.2439765930176,61.2439804077148,6,
7,0.0995540467556566,9.129384765625,61.64404296875,61.64404296875,6,
7,0.114238180685788,10.3641162109375,62.0441093444824,62.0441093444824,6,
7,0.118538417154923,10.9518134765625,62.4441719055176,62.4441757202148,6,
7,0.121414515888318,10.81939453125,62.84423828125,62.84423828125,6,
7,0.111643399577588,10.0229287109375,63.2443046569824,63.2443046569824,6,
7,0.0969724205788225,8.590259765625,63.6443672180176,63.6443710327148,6,
7,0.076909753261134,6.63058203125,64.04443359375,64.04443359375,6,
7,0.0504923227708787,4.26453662109375,64.4444961547852,64.4445037841797,6,
7,0.0223232218559133,1.62177783203125,64.8445663452148,64.8445663452148,6,
7,-0.00639993231743574,-1.09912670898438,65.24462890625,65.24462890625,6.5,
7,-0.0349064648617059,-3.73356982421875,65.6446914672852,65.6446990966797,6.5,
7,-0.0645147520117462,-6.15819091796875,66.0447616577148,66.0447616577148,6.5,
7,-0.0862269953358918,-8.288896484375,66.44482421875,66.44482421875,6.5,
7,-0.102994046756066,-9.8177412109375,66.8448867797852,66.8448944091797,6.5,
7,-0.111868852400221,-10.7174404296875,67.2449569702148,67.2449569702148,6.5,
7,-0.115767717943527,-10.9851708984375,67.64501953125,67.64501953125,6.5,
7,-0.111222470877692,-10.510275390625,68.0450820922852,68.0450897216797,6.5,
7,-0.09896133269649,-9.3905322265625,68.4451522827148,68.4451522827148,6.5,
7,-0.0838047708384693,-7.6665322265625,68.84521484375,68.84521484375,6.5,
7,-0.0605311943218112,-5.4727412109375,69.2452774047852,69.2452850341797,6.5,
7,-0.0358484976459295,-2.95161206054688,69.6453475952148,69.6453475952148,6.5,
7,-0.00847718820295995,-0.255714111328125,70.04541015625,70.04541015625,6.5,
8,0.0218198110815138,2.46728881835937,70.4454727172852,70.4454803466797,7,
8,0.048248068196699,4.96649658203125,70.8455429077148,70.8455429077148,7,
8,0.0775874068494886,7.36549169921875,71.24560546875,71.24560546875,7,
8,0.098821212304756,9.1383212890625,71.6456680297852,71.6456756591797,7,
8,0.113437621621415,10.359775390625,72.0457382202148,72.0457382202148,7,
8,0.121052347822115,10.942826171875,72.44580078125,72.44580078125,7,
8,0.118867115816101,10.8228056640625,72.8458633422852,72.8458709716797,7,
8,0.111571309389547,9.9997587890625,73.2459335327148,73.2459335327148,7,
8,0.0977705349214375,8.56153125,73.64599609375,73.64599609375,7,
8,0.0773872598074377,6.63205126953125,74.0460586547852,74.0460662841797,7,
8,0.0540555956831668,4.25364892578125,74.4461288452148,74.4461288452148,7,
8,0.0216496700886637,1.60837731933594,74.84619140625,74.84619140625,7,
8,-0.00650662695989013,-1.11141687011719,75.2462539672852,75.2462615966797,7.5,
8,-0.0389097549486905,-3.75807543945313,75.6463241577148,75.6463241577148,7.5,
8,-0.0638522324152291,-6.174076171875,76.04638671875,76.04638671875,7.5,
8,-0.083716498920694,-8.2937294921875,76.4464492797852,76.4464569091797,7.5,
8,-0.103784681414254,-9.8187294921875,76.8465194702148,76.8465194702148,7.5,
8,-0.114185633719899,-10.71744140625,77.24658203125,77.24658203125,7.5,
8,-0.117109200800769,-10.9866591796875,77.6466445922852,77.6466522216797,7.5,
8,-0.107225336250849,-10.51246875,78.0467147827148,78.0467147827148,7.5,
8,-0.104303944681305,-9.3814814453125,78.44677734375,78.44677734375,7.5,
8,-0.0834397797007114,-7.66270947265625,78.8468399047852,78.8468475341797,7.5,
8,-0.0617210171185434,-5.484318359375,79.2469100952148,79.2469100952148,7.5,
8,-0.0369889894500375,-2.94252197265625,79.64697265625,79.64697265625,7.5,
8,-0.00503697037856909,-0.246925750732422,80.0470352172852,80.0470428466797,7.5,
9,0.0221340742427856,2.47899072265625,80.4471054077148,80.4471054077148,8,
9,0.0471668026875705,4.98125634765625,80.84716796875,80.84716796875,8,
9,0.0785560405347496,7.3749990234375,81.2472305297852,81.2472381591797,8,
9,0.0991037231869996,9.1521494140625,81.6473007202148,81.6473007202148,8,
9,0.115107948658988,10.38102734375,82.04736328125,82.04736328125,8,
9,0.119614793220535,10.951650390625,82.4474258422852,82.4474334716797,8,
9,0.118463096441701,10.79192578125,82.8474960327148,82.8474960327148,8,
9,0.113472226075828,10.022634765625,83.24755859375,83.24755859375,8,
9,0.0976884039118886,8.5637412109375,83.6476211547852,83.6476287841797,8,
9,0.0767730234656483,6.60841357421875,84.0476913452148,84.0476913452148,8,
9,0.0530325633008033,4.25516845703125,84.44775390625,84.44775390625,8,
9,0.0227343698497862,1.59964099121094,84.8478164672852,84.8478240966797,8,
9,-0.0072607072070241,-1.11142419433594,85.2478866577148,85.2478866577148,8.5,
9,-0.0363170984201133,-3.73748681640625,85.64794921875,85.64794921875,8.5,
9,-0.064566673245281,-6.1845234375,86.0480117797852,86.0480194091797,8.5,
9,-0.085981679148972,-8.291654296875,86.4480819702148,86.4480819702148,8.5,
9,-0.103213737020269,-9.7904658203125,86.84814453125,86.84814453125,8.5,
9,-0.112238121801056,-10.7214609375,87.2482070922852,87.2482147216797,8.5,
9,-0.116358118248172,-10.9767412109375,87.6482772827148,87.6482772827148,8.5,
9,-0.111855173599906,-10.5267998046875,88.04833984375,88.04833984375,8.5,
9,-0.098903794423677,-9.335734375,88.4484024047852,88.4484100341797,8.5,
9,-0.0842389126773924,-7.6839365234375,88.8484725952148,88.8484725952148,8.5,
9,-0.0616588513366878,-5.47831640625,89.24853515625,89.24853515625,8.5,
9,-0.0354860385414213,-2.93178442382813,89.6485977172852,89.6486053466797,8.5,
9,-0.0073268311098218,-0.208099655151367,90.0486679077148,90.0486679077148,8.5,
10,0.0219096837099642,2.515529296875,90.44873046875,90.44873046875,9,
10,0.0502349575981498,4.99411181640625,90.8487930297852,90.8488006591797,9,
10,0.0788629404269159,7.373798828125,91.2488632202148,91.2488632202148,9,
10,0.0984248763415962,9.145322265625,91.64892578125,91.64892578125,9,
10,0.111228349851444,10.3724462890625,92.0489883422852,92.0489959716797,9,
10,0.120779441203922,10.9568427734375,92.4490585327148,92.4490585327148,9,
10,0.118765456136316,10.8075234375,92.84912109375,92.84912109375,9,
10,0.111141882371157,10.0127275390625,93.2491836547852,93.2491912841797,9,
10,0.0983054924290627,8.564384765625,93.6492538452148,93.6492538452148,9,
10,0.077965873060748,6.62736376953125,94.04931640625,94.04931640625,9,
10,0.0537026789970696,4.24383935546875,94.4493789672852,94.4493865966797,9,
10,0.0231788708333625,1.60181970214844,94.8494491577148,94.8494491577148,9,
10,-0.00784653821028769,-1.12013549804688,95.24951171875,95.24951171875,9.5,
10,-0.0343888568750117,-3.76154833984375,95.6495742797852,95.6495819091797,9.5,
10,-0.0652539019938558,-6.18365380859375,96.0496444702148,96.0496444702148,9.5,
10,-0.0854880781844258,-8.308041015625,96.44970703125,96.44970703125,9.5,
10,-0.105095299659297,-9.8203837890625,96.8497695922852,96.8497772216797,9.5,
10,-0.110859458800405,-10.7169306640625,97.2498397827148,97.2498397827148,9.5,
10,-0.114867580123246,-10.983826171875,97.64990234375,97.64990234375,9.5,
10,-0.110431370558217,-10.50305859375,98.0499649047852,98.0499725341797,9.5,
10,-0.100834120530635,-9.3733935546875,98.4500350952148,98.4500350952148,9.5,
10,-0.0824645976535976,-7.6651259765625,98.85009765625,98.85009765625,9.5,
10,-0.0630632857792079,-5.47588134765625,99.2501602172852,99.2501678466797,9.5,
10,-0.0346345768775791,-2.9360400390625,99.6502304077148,99.6502304077148,9.5,
10,-0.00693762603987125,-0.225645492553711,100.05029296875,100.05029296875,9.5,
