CycleCount,Axial_Displacement,Axial_Force,Running_Time,Rollover_Running,Time,Ch_1_Integer_Count
CycleCount,mm,kN,sec,sec,cycles,
1,0.0283520785160363,2.73183715820312,0.19287109375,0.19287109375,0,
1,0.067486398620531,6.1648779296875,0.352864593267441,0.352864593267441,0,
1,0.104424892924726,9.2748837890625,0.512858092784882,0.512858092784882,0,
1,0.138471717946231,12.02202734375,0.6728515625,0.6728515625,0,
1,0.163851131219417,13.890236328125,0.832845032215118,0.832845091819763,0,
1,0.179010559804738,14.8434990234375,0.992838561534882,0.992838561534882,0,
1,0.184986914973706,14.8600263671875,1.15283203125,1.15283203125,0,
1,0.173785141669214,13.9026484375,1.31282556056976,1.31282556056976,0,
1,0.156144436914474,12.0899990234375,1.47281897068024,1.47281908988953,0,
1,0.129214575281367,9.5562529296875,1.6328125,1.6328125,0,
1,0.0944513594731689,6.41246728515625,1.79280602931976,1.79280602931976,0,
1,0.0543019850738347,2.86966137695313,1.95279943943024,1.95279955863953,0,
1,0.0113224086817354,-0.845098022460938,2.11279296875,2.11279296875,0.5,
1,-0.0291687611024827,-4.43587109375,2.27278637886047,2.27278661727905,0.5,
1,-0.0681061064824462,-7.78700830078125,2.43278002738953,2.43278002738953,0.5,
1,-0.101527402875945,-10.810421875,2.5927734375,2.5927734375,0.5,
1,-0.12768738088198,-13.0725537109375,2.75276684761047,2.75276708602905,0.5,
1,-0.145204103318974,-14.45959375,2.91276049613953,2.91276049613953,0.5,
1,-0.153686152771115,-14.94370703125,3.07275390625,3.07275390625,0.5,
1,-0.149645697092637,-14.498923828125,3.23274731636047,3.23274755477905,0.5,
1,-0.136011716676876,-13.119275390625,3.39274096488953,3.39274096488953,0.5,
1,-0.114913913421333,-10.9300107421875,3.552734375,3.552734375,0.5,
1,-0.0864818575792015,-8.0570087890625,3.71272778511047,3.71272802352905,0.5,
1,-0.0528769160155207,-4.686181640625,3.87272143363953,3.87272143363953,0.5,
1,-0.0138644536491483,-1.03069274902344,4.03271484375,4.03271484375,0.5,
2,0.0256700732279569,2.68147192382813,4.19270849227905,4.19270849227905,1,
2,0.066814485762734,6.17656396484375,4.35270166397095,4.35270214080811,1,
2,0.10454814764671,9.3152119140625,4.5126953125,4.5126953125,1,
2,0.140647025546059,12.036421875,4.67268896102905,4.67268896102905,1,
2,0.165783625561744,13.8604697265625,4.83268213272095,4.83268260955811,1,
2,0.180632690899074,14.832396484375,4.99267578125,4.99267578125,1,
2,0.182186427991837,14.8335615234375,5.15266942977905,5.15266942977905,1,
2,0.171274645254016,13.903869140625,5.31266260147095,5.31266307830811,1,
2,0.153378001414239,12.103708984375,5.47265625,5.47265625,1,
2,0.125755264889449,9.5623623046875,5.63264989852905,5.63264989852905,1,
2,0.0930734677240252,6.42030078125,5.79264307022095,5.79264354705811,1,
2,0.0521893380209804,2.8833681640625,5.95263671875,5.95263671875,1,
2,0.00946258660405874,-0.830979125976563,6.11263036727905,6.11263036727905,1.5,
2,-0.033102958695963,-4.4418076171875,6.27262353897095,6.27262401580811,1.5,
2,-0.0711486209183931,-7.819822265625,6.4326171875,6.4326171875,1.5,
2,-0.103857411886565,-10.7150732421875,6.59261083602905,6.59261083602905,1.5,
2,-0.12901694572065,-12.971728515625,6.75260400772095,6.75260448455811,1.5,
2,-0.144967212690972,-14.45739453125,6.91259765625,6.91259765625,1.5,
2,-0.152535416418687,-14.9440380859375,7.07259130477905,7.07259130477905,1.5,
2,-0.149129817145877,-14.4810634765625,7.23258447647095,7.23258495330811,1.5,
2,-0.135380454594269,-13.1116962890625,7.392578125,7.392578125,1.5,
2,-0.115224800538272,-10.92479296875,7.55257177352905,7.55257177352905,1.5,
2,-0.0852668017614633,-8.0500048828125,7.71256494522095,7.71256542205811,1.5,
2,-0.0523990020155907,-4.67586669921875,7.87255859375,7.87255859375,1.5,
2,-0.0140003685373813,-1.01504779052734,8.03255176544189,8.03255271911621,1.5,
3,0.0264915579464287,2.69276586914062,8.19254589080811,8.19254589080811,2,
3,0.0680613156873733,6.175306640625,8.3525390625,8.3525390625,2,
3,0.105115992482752,9.335791015625,8.51253223419189,8.51253318786621,2,
3,0.140617688884959,11.9930224609375,8.67252635955811,8.67252635955811,2,
3,0.163530523423105,13.8487900390625,8.83251953125,8.83251953125,2,
3,0.177476380486041,14.81215234375,8.99251270294189,8.99251365661621,2,
3,0.179931288585067,14.8329326171875,9.15250682830811,9.15250682830811,2,
3,0.170299783349037,13.919447265625,9.3125,9.3125,2,
3,0.15099230222404,12.103525390625,9.47249317169189,9.47249412536621,2,
3,0.124106911243871,9.560158203125,9.63248729705811,9.63248729705811,2,
3,0.0901732128113508,6.4196884765625,9.79248046875,9.79248046875,2,
3,0.0517023145221174,2.88342529296875,9.95247364044189,9.95247459411621,2,
3,0.00721085280019906,-0.834292053222656,10.1124677658081,10.1124677658081,2.5,
3,-0.0330816255882382,-4.436025390625,10.2724609375,10.2724609375,2.5,
3,-0.0734767236281186,-7.89661474609375,10.4324541091919,10.4324550628662,2.5,
3,-0.1051050494425,-10.73162109375,10.5924482345581,10.5924482345581,2.5,
3,-0.128235798911192,-12.96550390625,10.75244140625,10.75244140625,2.5,
3,-0.146419901284389,-14.453408203125,10.9124345779419,10.9124355316162,2.5,
3,-0.151845713844523,-14.94303515625,11.0724287033081,11.0724287033081,2.5,
3,-0.148250284837559,-14.4981923828125,11.232421875,11.232421875,2.5,
3,-0.1357931032544,-13.1104091796875,11.3924150466919,11.3924160003662,2.5,
3,-0.114111302536912,-10.9230048828125,11.5524091720581,11.5524091720581,2.5,
3,-0.0861572334542871,-8.05389990234375,11.71240234375,11.71240234375,2.5,
3,-0.0507301883772016,-4.66832421875,11.8723955154419,11.8723964691162,2.5,
3,-0.014192279195413,-1.01143994140625,12.0323896408081,12.0323896408081,2.5,
4,0.0267183349933475,2.69586547851562,12.1923828125,12.1923828125,3,
4,0.0674059265293181,6.1721982421875,12.3523759841919,12.3523769378662,3,
4,0.105696177342907,9.3249892578125,12.5123701095581,12.5123701095581,3,
4,0.138118164613843,11.974537109375,12.67236328125,12.67236328125,3,
4,0.163025571964681,13.8408359375,12.8323564529419,12.8323574066162,3,
4,0.176822708453983,14.8083740234375,12.9923505783081,12.9923505783081,3,
4,0.179101363755763,14.861525390625,13.15234375,13.15234375,3,
4,0.169683655258268,13.9185966796875,13.3123369216919,13.3123378753662,3,
4,0.149195431731641,12.107173828125,13.4723310470581,13.4723310470581,3,
4,0.12311595492065,9.5537998046875,13.63232421875,13.63232421875,3,
4,0.0883672328200191,6.42033154296875,13.7923173904419,13.7923183441162,3,
4,0.0497347173222806,2.87378442382813,13.9523115158081,13.9523115158081,3,
4,0.00681044139128062,-0.842196105957031,14.1123046875,14.1123046875,3.5,
4,-0.0347078021150082,-4.44399267578125,14.2722978591919,14.2722988128662,3.5,
4,-0.0740191971999593,-7.90537646484375,14.4322919845581,14.4322919845581,3.5,
4,-0.104308259324171,-10.7389765625,14.59228515625,14.59228515625,3.5,
4,-0.129576976178214,-12.965712890625,14.7522783279419,14.7522792816162,3.5,
4,-0.147593731526285,-14.4684248046875,14.9122724533081,14.9122724533081,3.5,
4,-0.153027154738083,-14.9373388671875,15.072265625,15.072265625,3.5,
4,-0.148510749568231,-14.5003974609375,15.2322587966919,15.2322597503662,3.5,
4,-0.13483151269611,-13.1246376953125,15.3922529220581,15.3922529220581,3.5,
4,-0.113453934318386,-10.9291376953125,15.55224609375,15.55224609375,3.5,
4,-0.0862425367813557,-8.046998046875,15.7122392654419,15.7122402191162,3.5,
4,-0.0502291368320584,-4.68180615234375,15.8722333908081,15.8722333908081,3.5,
4,-0.01280487049371,-1.02349462890625,16.0322265625,16.0322265625,3.5,
5,0.0261928944382817,2.69151440429688,16.1922206878662,16.1922206878662,4,
5,0.0662728270981461,6.1645439453125,16.3522129058838,16.3522148132324,4,
5,0.106081599369645,9.3294541015625,16.51220703125,16.51220703125,4,
5,0.138937582960352,11.968109375,16.6722011566162,16.6722011566162,4,
5,0.162222713697702,13.83069921875,16.8321933746338,16.8321952819824,4,
5,0.176556408405304,14.8208310546875,16.9921875,16.9921875,4,
5,0.178453396074474,14.8525615234375,17.1521816253662,17.1521816253662,4,
